"Местное время в Томпе";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"09.06.2019 14:00";"8.4";"717.0";"758.2";"";"78";"Ветер, дующий с северо-северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"4.8";"";"";"";"";"";"";
"09.06.2019 08:00";"7.4";"717.3";"758.7";"";"79";"Ветер, дующий с западо-юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"6.2";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"3.9";"Осадков нет";"12";"";"";"";"";
"09.06.2019 02:00";"10.2";"714.9";"757.3";"";"72";"Ветер, дующий с северо-востока";"2";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"5.4";"";"";"";"";"";"";
"08.06.2019 20:00";"8.6";"716.8";"758.0";"";"81";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"17.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"5.5";"Осадков нет";"12";"";"";"";"";
"08.06.2019 14:00";"17.3";"718.0";"757.9";"";"53";"Ветер, дующий с западо-юго-запада";"3";"";"";"20–30%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"7.6";"";"";"";"";"";"";
"08.06.2019 08:00";"7.4";"719.4";"760.9";"";"87";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"1.0";"";"";"";"";"";"";"50.0";"5.4";"Осадков нет";"12";"Поверхность почвы влажная.";"2.0";"";"";
"08.06.2019 02:00";"1.1";"719.4";"761.9";"";"97";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";
"07.06.2019 20:00";"7.1";"718.9";"760.3";"";"88";"Ветер, дующий с северо-северо-востока";"1";"";"";"50%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"5.3";"3.0";"12";"";"";"";"";
"07.06.2019 14:00";"7.5";"718.6";"760.0";"";"93";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"6.4";"";"";"";"";"";"";
"07.06.2019 08:00";"8.4";"717.6";"758.8";"";"81";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";" ";"";"";"3.7";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"5.3";"Осадков нет";"12";"Поверхность почвы влажная.";"5.0";"";"";
"07.06.2019 02:00";"4.4";"731.4";"759.8";"";"93";"Ветер, дующий с юго-юго-запада";"2";"";"";"60%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"3.4";"";"";"";"";"";"";
"06.06.2019 20:00";"6.9";"717.6";"759.1";"";"84";"Ветер, дующий с запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"12.0";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"4.4";"Осадков нет";"12";"";"";"";"";
"06.06.2019 14:00";"9.6";"718.0";"759.1";"";"79";"Ветер, дующий с западо-юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"6.1";"";"";"";"";"";"";
"06.06.2019 08:00";"5.6";"717.8";"759.5";"";"100";"Ветер, дующий с востоко-северо-востока";"2";"";"";"90  или более, но не 100%";"Облака в целом рассеиваются или становятся менее развитыми. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"0.5";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"5.6";"Осадков нет";"12";"Поверхность почвы влажная.";"2.0";"";"";
"06.06.2019 02:00";"3.3";"717.5";"759.6";"";"100";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"";"3.3";"";"";"";"";"";"";
"05.06.2019 20:00";"6.7";"717.5";"759.1";"";"94";"Ветер, дующий с северо-северо-запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Туман или ледяной туман или сильная мгла.";"";"6.7";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"5.8";"3.0";"12";"";"";"";"";
"05.06.2019 14:00";"4.3";"716.6";"751.0";"";"100";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"4.0";"4.3";"";"";"";"";"";"";
"05.06.2019 08:00";"5.2";"714.3";"755.8";"";"100";"Штиль, безветрие";"0";"";"";"Небо не видно из-за тумана и/или других метеорологических явлений.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Туман или ледяной туман или сильная мгла.";"3.5";"";"";"";"";"";"";"1.0";"5.2";"6.0";"12";"Поверхность почвы влажная.";"5.0";"";"";
"05.06.2019 02:00";"3.6";"715.6";"757.5";"";"100";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"";"3.6";"";"";"";"";"";"";
"04.06.2019 20:00";"5.5";"716.2";"757.9";"";"94";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"5.5";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"4.6";"3.0";"12";"";"";"";"";
"04.06.2019 14:00";"4.9";"715.3";"757.0";"";"98";"Ветер, дующий с юга";"2";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Туман или ледяной туман или сильная мгла.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"4.0";"4.6";"";"";"";"";"";"";
"04.06.2019 08:00";"4.6";"714.4";"756.1";"";"100";"Ветер, дующий с юго-запада";"1";"";"";"Небо не видно из-за тумана и/или других метеорологических явлений.";"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ";"Ливень (ливни).";"Туман или ледяной туман или сильная мгла.";"2.9";"";"";"";"";"";"";"0.5";"4.6";"6.0";"12";"";"";"";"";
"04.06.2019 02:00";"3.7";"714.4";"756.3";"";"99";"Ветер, дующий с западо-юго-запада";"3";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"2500 или более, или облаков нет.";"";"";"";"3.5";"";"";"";"";"";"";
"03.06.2019 20:00";"6.9";"712.9";"754.3";"";"90";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"14.3";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"20.0";"5.3";"3.0";"12";"";"";"";"";
"03.06.2019 14:00";"14.3";"712.5";"752.5";"";"55";"Ветер, дующий с севера";"1";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высокослоистые просвечивающие.";"";"50.0";"5.2";"";"";"";"";"";"";
"03.06.2019 08:00";"6.3";"713.2";"754.5";"";"97";"Ветер, дующий с северо-востока";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"4.4";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"5.9";"0.5";"12";"";"";"";"";
"03.06.2019 02:00";"4.8";"712.9";"754.4";"";"91";"Ветер, дующий с севера";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"3.4";"";"";"";"";"";"";
"02.06.2019 20:00";"7.0";"713.1";"754.3";"";"80";"Ветер, дующий с северо-востока";"2";"";"";"50%.";" ";"";"";"";"8.1";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"3.7";"Осадков нет";"12";"";"";"";"";
"02.06.2019 14:00";"6.3";"713.4";"755.2";"";"81";"Ветер, дующий с юго-юго-запада";"1";"";"";"20–30%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"3.2";"";"";"";"";"";"";
"02.06.2019 08:00";"6.5";"713.5";"754.8";"";"98";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"3.6";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"6.2";"11.0";"12";"";"";"";"";
"02.06.2019 02:00";"4.5";"712.9";"754.2";"";"90";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"3.0";"";"";"";"";"";"";
"01.06.2019 20:00";"5.4";"712.6";"754.1";"";"77";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"10.7";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"1.6";"0.3";"12";"";"";"";"";
"01.06.2019 14:00";"7.0";"710.8";"751.9";"";"77";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";"Облака в целом образовывались или развивались. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"3.2";"";"";"";"";"";"";
"01.06.2019 08:00";"9.2";"709.9";"750.7";"";"69";"Ветер, дующий с северо-северо-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"0.2";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"3.7";"Осадков нет";"12";"Поверхность почвы влажная.";"2.0";"";"";
"01.06.2019 02:00";"2.6";"711.0";"752.8";"";"91";"Ветер, дующий с востоко-северо-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"1.3";"";"";"";"";"";"";
"31.05.2019 20:00";"10.1";"711.4";"752.0";"";"70";"Ветер, дующий с северо-северо-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"14.6";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"4.8";"0.6";"12";"";"";"";"";
"31.05.2019 14:00";"12.5";"712.7";"753.1";"";"64";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"5.7";"";"";"";"";"";"";
"31.05.2019 08:00";"2.8";"715.5";"757.5";"";"91";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"2.3";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"1.5";"Осадков нет";"12";"Поверхность почвы влажная.";"1.0";"";"";
"31.05.2019 02:00";"3.7";"717.7";"759.7";"";"82";"Ветер, дующий с северо-северо-востока";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"0.8";"";"";"";"";"";"";
"30.05.2019 20:00";"6.0";"719.6";"761.4";"";"68";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"8.0";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"0.4";"Осадков нет";"12";"";"";"";"";
"30.05.2019 14:00";"5.7";"720.7";"762.6";"";"69";"Ветер, дующий с юго-юго-востока";"2";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"20.0";"0.3";"";"";"";"";"";"";
"30.05.2019 08:00";"3.9";"721.9";"764.1";"";"75";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";" ";"";"";"1.1";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"50.0";"-0.1";"Осадков нет";"12";"Поверхность почвы влажная.";"-1.0";"";"";
"30.05.2019 02:00";"1.4";"722.8";"765.5";"";"82";"Ветер, дующий с северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-1.4";"";"";"";"";"";"";
"29.05.2019 20:00";"2.7";"723.4";"766.0";"";"83";"Ветер, дующий с юго-юго-запада";"3";"";"";"10%  или менее, но не 0";" ";"";"";"";"10.4";"Слоисто-кучевые, образовавшиеся не из кучевых.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"0.0";"Осадков нет";"12";"";"";"";"";
"29.05.2019 14:00";"10.4";"724.0";"765.2";"";"72";"Ветер, дующий с западо-юго-запада";"3";"";"";"40%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"5.6";"";"";"";"";"";"";
"29.05.2019 08:00";"3.7";"725.4";"767.8";"";"74";"Ветер, дующий с западо-юго-запада";"1";"";"";"60%.";" ";"";"";"-2.7";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные, образовавшиеся от кучево-дождевых.";"50.0";"-0.6";"Осадков нет";"12";"Поверхность почвы влажная.";"-1.0";"";"";
"29.05.2019 02:00";"-0.5";"726.0";"769.2";"";"90";"Ветер, дующий с северо-северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-2.0";"";"";"";"";"";"";
"28.05.2019 20:00";"3.7";"726.6";"769.1";"";"82";"Ветер, дующий с западо-юго-запада";"1";"";"";"60%.";" ";"";"";"";"11.7";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"0.8";"5.0";"12";"";"";"";"";
"28.05.2019 14:00";"6.2";"727.6";"769.8";"";"87";"Ветер, дующий с востоко-северо-востока";"3";"";"";"100%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высокослоистые просвечивающие.";"";"50.0";"4.2";"";"";"";"";"";"";
"28.05.2019 08:00";"6.0";"724.5";"766.6";"";"66";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"0.2";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"0.0";"Осадков нет";"12";"Поверхность почвы влажная.";"1.0";"";"";
"28.05.2019 02:00";"2.3";"723.3";"765.8";"";"68";"Ветер, дующий с востоко-северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-3.0";"";"";"";"";"";"";
"27.05.2019 20:00";"6.6";"722.2";"764.1";"";"56";"Ветер, дующий с западо-юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"17.0";"Слоисто-кучевые, образовавшиеся не из кучевых.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-1.7";"Осадков нет";"12";"";"";"";"";
"27.05.2019 14:00";"17.0";"722.5";"762.9";"";"22";"Ветер, дующий с северо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"-5.2";"";"";"";"";"";"";
"27.05.2019 08:00";"11.1";"723.7";"765.0";"";"37";"Ветер, дующий с северо-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"-0.3";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные, образовавшиеся от кучево-дождевых.";"50.0";"-3.1";"Осадков нет";"12";"Поверхность почвы влажная.";"1.0";"";"";
"27.05.2019 02:00";"2.6";"724.2";"766.8";"";"64";"Ветер, дующий с северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-3.6";"";"";"";"";"";"";
"26.05.2019 20:00";"9.2";"724.6";"766.3";"";"38";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"9.7";"";"";"";"";"";"50.0";"-4.4";"Осадков нет";"12";"";"";"";"";
"26.05.2019 14:00";"8.9";"726.6";"768.4";"";"37";"Ветер, дующий с юго-запада";"1";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-5.0";"";"";"";"";"";"";
"26.05.2019 08:00";"5.9";"727.5";"769.6";"";"56";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"-1.5";"";"";"";"";"";"";"50.0";"-2.4";"Осадков нет";"12";"Поверхность почвы влажная.";"-2.0";"";"";
"26.05.2019 02:00";"1.1";"726.0";"769.7";"";"65";"Ветер, дующий с северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-4.9";"";"";"";"";"";"";
"25.05.2019 20:00";"2.9";"724.7";"767.2";"";"69";"Ветер, дующий с юго-юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"12.5";"";"";"";"";"";"50.0";"-2.2";"Осадков нет";"12";"";"";"";"";
"25.05.2019 14:00";"10.5";"724.1";"765.4";"";"37";"Ветер, дующий с западо-юго-запада";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-3.8";"";"";"";"";"";"";
"25.05.2019 08:00";"4.0";"723.0";"765.3";"";"77";"Ветер, дующий с юго-запада";"1";"";"";"40%.";" ";"";"";"-1.0";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"0.3";"Осадков нет";"12";"Поверхность почвы влажная.";"0.0";"";"";
"25.05.2019 02:00";"0.0";"720.9";"763.7";"";"94";"Ветер, дующий с северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-0.9";"";"";"";"";"";"";
"24.05.2019 20:00";"3.5";"719.7";"761.9";"";"82";"Ветер, дующий с востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"5.1";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"0.6";"Осадков нет";"12";"";"";"";"";
"24.05.2019 14:00";"3.5";"718.9";"761.1";"";"82";"Ветер, дующий с юга";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"0.6";"";"";"";"";"";"";
