"Местное время в Максимово";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"04.06.2019 20:00";"16.1";"724.9";"755.7";"";"31";"";"";"";"";"";" ";"";"";"";"17.0";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-1.1";"Осадков нет";"12";"";"";"";"";
"04.06.2019 08:00";"6.1";"725.6";"757.6";"";"91";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"1.7";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"4.7";"Осадков нет";"12";"";"";"";"";
"03.06.2019 20:00";"13.2";"724.6";"755.6";"";"49";"Ветер, дующий с западо-северо-запада";"1";"";"";"20–30%.";"Состояние неба в общем не изменилось.  Максимальный диаметр градин составляет 3 мм.";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"15.6";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"10%  или менее, но не 0";"600-1000";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"2.5";"0.7";"12";"";"";"";"";
"03.06.2019 08:00";"7.0";"723.9";"755.6";"";"70";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Туман или ледяной туман или сильная мгла.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"1.9";"0.3";"12";"";"";"";"";
"02.06.2019 20:00";"9.5";"723.1";"754.5";"";"50";"Ветер, дующий с запада";"2";"";"";"40%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"10.5";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-0.6";"4.0";"12";"";"";"";"";
"01.06.2019 20:00";"11.0";"722.3";"753.5";"";"73";"Ветер, дующий с юго-востока";"1";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перисто-слоистые, не распространяющиеся по небу и не покрывающие его полностью.";"50.0";"6.3";"3.0";"12";"";"";"";"";
"01.06.2019 08:00";"10.7";"720.1";"751.2";"";"77";"Ветер, дующий с запада";"3";"";"";"100%.";"Ливневый(ые) дождь(и). ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"8.1";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"6.7";"Следы осадков";"12";"";"";"";"";
"31.05.2019 20:00";"18.5";"719.0";"749.2";"";"50";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"";"27.0";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"7.8";"0.1";"12";"";"";"";"";
"31.05.2019 08:00";"10.6";"721.4";"752.6";"";"85";"";"";"";"";"";" ";"";"";"4.7";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"10%  или менее, но не 0";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, не распространяющиеся по небу и не покрывающие его полностью.";"50.0";"8.1";"Осадков нет";"12";"";"";"";"";
"30.05.2019 20:00";"19.1";"725.6";"756.1";"";"43";"";"";"";"";"";" ";"";"";"";"19.8";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"6.3";"0.6";"12";"";"";"";"";
"30.05.2019 08:00";"8.5";"729.6";"761.3";"";"95";"";"";"";"";"";"Клочья приземного или ледяного тумана на станции, на море или на суше, высотой не более 2 м над сушей или не более 10 м над морем. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"6.8";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"1000-1500";"Высокослоистые просвечивающие.";"";"20.0";"7.7";"2.0";"12";"";"";"";"";
"29.05.2019 20:00";"16.1";"730.7";"761.7";"";"25";"";"";"";"";"";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"19.1";"Слоисто-кучевые, образовавшиеся из кучевых.";"20–30%.";"1000-1500";"Высокослоистые просвечивающие.";"Перисто-слоистые, покрывающие все небо.";"20.0";"-4.0";"Осадков нет";"12";"";"";"";"";
"29.05.2019 08:00";"9.4";"735.7";"767.6";"";"44";"";"";"";"";"";" ";"";"";"0.3";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-2.5";"Осадков нет";"12";"";"";"";"";
"28.05.2019 20:00";"13.2";"735.8";"767.3";"";"21";"";"";"";"";"";" ";"";"";"";"14.9";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"1000-1500";"Высококучевые башенкообразные или хлопьевидные.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-8.7";"Следы осадков";"12";"";"";"";"";
"28.05.2019 08:00";"5.5";"738.7";"771.2";"";"77";"";"";"";"";"";" ";"";"";"0.7";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"1.8";"0.4";"12";"";"";"";"";
"27.05.2019 20:00";"12.3";"734.2";"765.8";"";"36";"Ветер, дующий с северо-запада";"5";"";"14";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1000-1500";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-2.6";"Осадков нет";"12";"";"";"";"";
"27.05.2019 08:00";"9.5";"730.7";"762.5";"";"51";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"1.6";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перисто-слоистые, не распространяющиеся по небу и не покрывающие его полностью.";"50.0";"-0.3";"Осадков нет";"12";"";"";"";"";
"26.05.2019 20:00";"19.3";"730.2";"760.9";"";"21";"Ветер, дующий с юго-юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"21.7";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перисто-слоистые, не распространяющиеся по небу и не покрывающие его полностью.";"50.0";"-3.7";"Осадков нет";"12";"";"";"";"";
"26.05.2019 08:00";"8.0";"735.2";"767.3";"";"55";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"-2.9";"";"";"";"";"";"";"50.0";"-0.5";"Осадков нет";"12";"";"";"";"";
"25.05.2019 20:00";"13.4";"733.5";"765.0";"";"33";"Штиль, безветрие";"0";"";"";"60%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"17.0";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-2.6";"Следы осадков";"12";"";"";"";"";
"25.05.2019 08:00";"5.9";"734.2";"766.6";"";"52";"";"";"";"";"";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-3.4";"Осадков нет";"12";"";"";"";"";
"24.05.2019 20:00";"9.5";"730.0";"761.8";"";"32";"";"";"";"";"";" ";"";"";"";"12.9";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-6.5";"Осадков нет";"12";"";"";"";"";
"24.05.2019 08:00";"6.3";"727.6";"759.6";"";"85";"Ветер, дующий с западо-юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"0.4";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"4.0";"2.0";"12";"";"";"";"";
"23.05.2019 20:00";"12.5";"722.2";"753.3";"";"41";"Ветер, дующий с юго-юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"13.7";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-0.4";"Осадков нет";"12";"";"";"";"";
"23.05.2019 08:00";"3.4";"721.5";"753.6";"";"95";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Туман или ледяной туман на расстоянии в срок наблюдения, простирающийся выше уровня глаз наблюдателя. В течение последнего часа туман на станции не наблюдался. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-1.1";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перисто-слоистые, не распространяющиеся по небу и не покрывающие его полностью.";"10.0";"2.7";"2.0";"12";"";"";"";"";
"22.05.2019 08:00";"12.2";"718.9";"749.8";"";"54";"Ветер, дующий с западо-северо-запада";"3";"";"";"40%.";" ";"";"";"11.1";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"3.2";"Осадков нет";"12";"";"";"";"";
"21.05.2019 20:00";"19.7";"717.1";"747.1";"";"37";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";" ";"";"";"";"24.5";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высокослоистые просвечивающие.";"";"50.0";"4.7";"Осадков нет";"12";"";"";"";"";
"21.05.2019 08:00";"17.2";"721.9";"752.5";"";"52";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"10.6";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"7.2";"Осадков нет";"12";"";"";"";"";
"20.05.2019 20:00";"21.7";"722.2";"752.2";"";"18";"Ветер, дующий с юга";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"24.6";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"50.0";"-4.0";"Осадков нет";"12";"";"";"";"";
"20.05.2019 08:00";"4.2";"729.0";"761.3";"";"54";"Ветер, дующий с востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"-4.1";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"50.0";"-4.4";"Осадков нет";"12";"";"";"";"";
"19.05.2019 20:00";"15.9";"730.2";"761.3";"";"14";"Ветер, дующий с юго-запада";"3";"";"";"20–30%.";" ";"";"";"";"16.5";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-11.9";"Осадков нет";"12";"";"";"";"";
"19.05.2019 08:00";"2.4";"734.9";"767.7";"";"57";"Ветер, дующий с востока";"1";"";"";"20–30%.";" ";"";"";"-5.6";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-5.4";"Осадков нет";"12";"";"";"";"";
"18.05.2019 20:00";"11.9";"733.3";"765.0";"";"21";"Ветер, дующий с северо-запада";"4";"";"";"70 – 80%.";" ";"";"";"";"13.8";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-9.6";"Осадков нет";"12";"";"";"";"";
"18.05.2019 08:00";"2.0";"733.9";"766.7";"";"59";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-2.6";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перисто-слоистые, покрывающие все небо.";"50.0";"-5.2";"Осадков нет";"12";"";"";"";"";
"17.05.2019 20:00";"9.2";"730.7";"762.5";"";"22";"Ветер, дующий с северо-северо-запада";"1";"";"";"100%.";" ";"";"";"";"11.8";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"1000-1500";"Высокослоистые непросвечивающие или слоисто-дождевые.";"Перисто-слоистые, покрывающие все небо.";"50.0";"-11.6";"Осадков нет";"12";"";"";"";"";
"17.05.2019 08:00";"2.5";"730.6";"763.2";"";"81";"";"";"";"";"";" ";"";"";"-2.0";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1000-1500";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перисто-слоистые, покрывающие все небо.";"50.0";"-0.5";"0.3";"12";"";"";"";"";
"16.05.2019 20:00";"5.5";"728.2";"760.3";"";"67";"";"";"";"";"";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"9.4";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"10.0";"-0.3";"0.4";"12";"";"";"";"";
"16.05.2019 08:00";"-0.7";"726.3";"759.1";"";"85";"";"";"";"";"";" ";"";"";"-5.1";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, не распространяющиеся по небу и не покрывающие его полностью.";"50.0";"-2.9";"Осадков нет";"12";"";"";"";"";
"15.05.2019 20:00";"5.5";"723.7";"755.7";"";"";"Ветер, дующий с севера";"2";"";"";"40%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"9.7";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"";"0.1";"12";"";"";"";"";
"15.05.2019 08:00";"1.3";"723.9";"756.4";"";"76";"";"";"";"";"";"Ливневый град, или дождь и град. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-5.2";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-2.5";"Следы осадков";"12";"";"";"";"";
"14.05.2019 20:00";"6.7";"725.1";"757.0";"";"38";"";"";"";"";"";" ";"";"";"";"10.3";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-6.7";"Осадков нет";"12";"";"";"";"";
"14.05.2019 08:00";"2.2";"725.8";"758.2";"";"65";"";"";"";"";"";" ";"";"";"-4.2";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-3.8";"Осадков нет";"12";"";"";"";"";
"13.05.2019 20:00";"5.7";"724.3";"756.3";"";"26";"";"";"";"";"";" ";"";"";"";"8.9";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-12.5";"Следы осадков";"12";"";"";"";"";
"12.05.2019 20:00";"4.3";"721.9";"753.9";"";"95";"";"";"";"";"";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"7.6";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"3.6";"6.0";"12";"";"";"";"";
"11.05.2019 08:00";"2.4";"734.8";"767.6";"";"67";"";"";"";"";"";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-3.2";"Осадков нет";"12";"";"";"";"";
"10.05.2019 20:00";"4.3";"733.4";"765.9";"";"50";"";"";"";"";"";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"8.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-5.3";"0.6";"12";"";"";"";"";
"10.05.2019 08:00";"1.5";"728.6";"761.2";"";"76";"";"";"";"";"";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-2.3";"2.0";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"1.0";
"09.05.2019 20:00";"1.9";"726.6";"759.1";"";"54";"";"";"";"";"";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-6.5";"Следы осадков";"12";"";"";"";"";
"09.05.2019 08:00";"1.0";"723.2";"755.8";"";"49";"";"";"";"";"";" ";"";"";"-1.8";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-8.6";"Следы осадков";"12";"";"";"";"";
"08.05.2019 20:00";"7.6";"720.4";"751.9";"";"44";"Ветер, дующий с севера";"3";"";"15";"60%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"600-1000";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-3.9";"0.8";"12";"";"";"";"";
"08.05.2019 08:00";"8.3";"721.6";"753.1";"";"85";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и). ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"4.6";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"5.9";"4.0";"12";"";"";"";"";
"07.05.2019 20:00";"12.3";"728.1";"759.4";"";"18";"Ветер, дующий с западо-юго-запада";"1";"";"13";"100%.";" ";"";"";"";"15.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высокослоистые просвечивающие.";"";"50.0";"-11.4";"Осадков нет";"12";"";"";"";"";
"07.05.2019 08:00";"3.6";"731.1";"763.6";"";"64";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"-3.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-2.7";"Осадков нет";"12";"";"";"";"";
"06.05.2019 20:00";"17.4";"728.5";"759.4";"";"32";"Ветер, дующий с запада";"2";"";"10";"70 – 80%.";" ";"";"";"";"20.0";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"0.5";"0.1";"12";"";"";"";"";
"06.05.2019 08:00";"5.5";"734.1";"766.5";"";"58";"Ветер, дующий с юга";"1";"";"";"100%.";" ";"";"";"-0.9";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-2.2";"Осадков нет";"12";"";"";"";"";
"05.05.2019 20:00";"14.3";"735.3";"767.3";"";"26";"Ветер, дующий с северо-запада";"2";"";"10";"90  или более, но не 100%";" ";"";"";"";"18.6";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"50.0";"-5.1";"Осадков нет";"12";"";"";"";"";
